clade_name	NCBI_tax_id	X2442854_Visit_8	X2442841_Visit_12	X2442640_Visit_10	X2443084_Visit_7	X2442981_Visit_6	X2442842_Visit_10	X2442827_Visit_8	X2443013_Visit_6	X2442653_Visit_8	X2442841_Visit_11	X2442829_Visit_8	X2442593_Visit_5	X2443075_Visit_8	X2442777_Visit_10	X2443099_Visit_8	X2442741_Visit_12	X2442903_Visit_7	X2442981_Visit_9	X2443104_Visit_6	X2442914_Visit_10	X2443107_Visit_7	X2442828_Visit_9	X2442932_Visit_6	X2443000_Visit_10	X2442844_Visit_9	X2442838_Visit_6	X2442916_Visit_10	X2443075_Visit_9	X2442622_Visit_10	X2442937_Visit_9	X2442696_Visit_8	X2442706_Visit_13	X2442707_Visit_14	X2443022_Visit_7	X2442797_Visit_9	X2443035_Visit_5	X2442637_Visit_8	X2443054_Visit_9	X2442828_Visit_7	X2442866_Visit_8	X2442994_Visit_5	X2442741_Visit_9	X2442706_Visit_8	X2443054_Visit_8	X2442874_Visit_8	X2443059_Visit_8	X2443081_Visit_10	X2442831_Visit_6	X2443013_Visit_5	X2443012_Visit_8	X2443017_Visit_6	X2442934_Visit_6	X2442981_Visit_12	X2442842_Visit_7	X2442827_Visit_13	X2442916_Visit_6	X2442977_Visit_6	X2442632_Visit_5	X2442754_Visit_10	X2443035_Visit_7	X2443050_Visit_11	X2442898_Visit_5	X2442641_Visit_5	X2442736_Visit_7	X2442649_Visit_10	X2442885_Visit_10	X2443106_Visit_6	X2442919_Visit_9	X2443049_Visit_7	X2442804_Visit_10	X2442729_Visit_6	X2442844_Visit_7	X2443079_Visit_11	X2443040_Visit_9	X2443107_Visit_5	X2442754_Visit_5	X2443067_Visit_12	X2443012_Visit_6	X2442849_Visit_8	X2442658_Visit_7	X2443106_Visit_7	X2442726_Visit_10	X2442596_Visit_8	X2443124_Visit_12	X2443049_Visit_6	X2442903_Visit_10	X2442739_Visit_9	X2442804_Visit_9	X2442916_Visit_5	X2442709_Visit_9	X2442640_Visit_7	X2443022_Visit_6	X2442978_Visit_8	X2442812_Visit_8	X2442885_Visit_7	X2442593_Visit_7	X2442932_Visit_8	X2442726_Visit_7	X2442793_Visit_9	X2442797_Visit_5	X2442709_Visit_10	X2442753_Visit_6	X2442849_Visit_9	X2442870_Visit_6	X2442729_Visit_8	X2442783_Visit_11	X2443124_Visit_9	X2442831_Visit_5	X2442641_Visit_8	X2442637_Visit_6	X2442947_Visit_7	X2442658_Visit_10	X2443023_Visit_7	X2442707_Visit_8	X2442605_Visit_7	X2442978_Visit_9	X2442596_Visit_10	X2442739_Visit_7	X2443084_Visit_5	X2443076_Visit_6	X2442831_Visit_9	X2442793_Visit_6	X2442968_Visit_9	X2442829_Visit_6	X2442898_Visit_10	X2443023_Visit_6	X2443067_Visit_8	X2443050_Visit_7	X2442899_Visit_7	X2442827_Visit_11	X2442934_Visit_7	X2443087_Visit_8	X2442827_Visit_16	X2443104_Visit_4	X2442914_Visit_7	X2442899_Visit_5	X2442773_Visit_6	X2443087_Visit_11	X2443081_Visit_7	X2443040_Visit_7	X2442632_Visit_6	X2442919_Visit_8	X2442874_Visit_10	X2442777_Visit_5	X2442947_Visit_9	X2443079_Visit_10	X2442854_Visit_5
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0	0	94.45161	85.12688	0	98.26452	0	74.37687	0	0	65.111	21.40444	0	6.57298	0	2.8124	78.74307	0	0	100	9.7555	0	95.42091	0.08153	98.3926	0.08744	0.39758	0	25.17774	100	59.18895	11.30174	79.22422	0	43.29215	0.85039	3.37588	0.72717	0	91.87804	5.78877	22.32777	0	62.14898	0.95312	93.72121	17.17235	0	49.96659	99.72094	0	0	0	70.80206	0	61.76643	0	0	0	5.48547	54.81272	0.14726	0	62.89988	99.81053	1.73701	0	0	47.30706	0.18408	8.43961	41.23995	75.3668	0	0.60891	89.64609	34.88305	36.97296	7.16367	0.29925	0	20.05356	12.25119	94.80774	2.02232	3.3843	0	0	17.66844	67.99958	62.34373	0	98.20292	94.32048	70.13314	96.00369	0	30.21594	0.1686	69.71489	76.66681	44.78795	0	76.16081	68.10945	99.95489	97.21492	0	0	97.49508	72.69545	97.04581	93.42865	0	88.40781	94.94716	0	36.93955	92.77163	3.84481	0	0	67.30893	72.08589	3.53071	0	0	13.13143	0	33.05405	0	0	0.25391	0.35345	21.40054	0	23.52508	98.30272	0	59.61161	5.00404	0	36.39526	0	20.59652	49.45799	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0	0	94.45161	85.12688	0	98.26452	0	74.37687	0	0	65.111	21.40444	0	6.57298	0	2.8124	78.74307	0	0	100	9.7555	0	95.42091	0.08153	98.3926	0.08744	0.39758	0	25.17774	100	59.18895	0.24877	79.22422	0	43.29215	0.85039	3.37588	0.72717	0	91.87804	5.78877	22.32777	0	62.14898	0.95312	93.70412	17.17235	0	49.96659	99.72094	0	0	0	70.80206	0	34.61754	0	0	0	5.48547	53.94174	0.14726	0	62.89988	99.81053	1.73701	0	0	47.30706	0.18408	8.43961	41.23995	75.14866	0	0.60891	89.64609	34.88305	34.35703	7.16367	0.29925	0	20.05356	12.25119	94.69008	2.02232	3.3843	0	0	17.66844	67.99958	62.34373	0	98.20292	94.32048	70.13314	96.00369	0	30.21594	0	69.71489	76.66681	44.78795	0	73.47715	68.10945	99.95489	97.21492	0	0	97.4412	35.59249	97.04581	93.42865	0	88.40781	94.94716	0	36.93955	92.77163	3.84481	0	0	67.30893	72.08589	3.53071	0	0	13.13143	0	33.05405	0	0	0.25391	0.35345	21.40054	0	23.52508	98.30272	0	59.61161	5.00404	0	36.39526	0	6.45466	45.83332	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	2|1224|1236|91347|543|544	0	0	0	0	0	0	0	0	0	0	65.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07978	0	0	0	0	0	0	0	0	0	0	0	0	62.14898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.89045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52557	0	0	0	0	0	0	0	0	0	0	1.10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.40781	0	0	0	0	0	0	0	0	0.05788	0	0	0	13.13143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	2|1224|1236|91347|543|544|546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri	2|1224|1236|91347|543|544|545	0	0	0	0	0	0	0	0	0	0	65.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.14898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.89045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52557	0	0	0	0	0	0	0	0	0	0	1.10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.40781	0	0	0	0	0	0	0	0	0.05788	0	0	0	13.13143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae	2|1224|1236|91347|543|544|133448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	2|1224|1236|91347|543|547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12185	0	0	0	0	0	0	0	0.22382	0	0	0	0	91.57018	0	0	0	0	0	0.00218	0	0	0	0	0	0	0	0	0	34.61754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03124	0	0	30.88936	0	0.223	0	0	0	0	0	0	0	0	2.64477	0	0	0	0	0	0	0	0	0	0	0	0.01098	0	0	0	0.63866	0	0	0	6.11592	0	0	0	0	0	0.04629	35.52933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28967	0	4.32824	44.8338	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex	2|1224|1236|91347|543|547|354276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12185	0	0	0	0	0	0	0	0.22382	0	0	0	0	91.57018	0	0	0	0	0	0.00218	0	0	0	0	0	0	0	0	0	34.61754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03124	0	0	30.88936	0	0.223	0	0	0	0	0	0	0	0	2.64477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63866	0	0	0	6.11592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28967	0	0	44.8338	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	2|1224|1236|91347|543|547|539813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04629	35.52933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32824	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	2|1224|1236|91347|543|561	0	0	94.45161	0	0	98.26452	0	74.37687	0	0	0	21.40444	0	6.57298	0	2.8124	0	0	0	0.03162	9.7555	0	95.42091	0.08153	98.37078	0.08744	0.27573	0	0	100	52.64646	0.056	0	0	38.3586	0.85039	0	0.72717	0	0.30786	5.78877	22.32777	0	0	0.95312	93.70194	17.17235	0	49.96659	99.72094	0	0	0	70.80206	0	0	0	0	0	2.17551	38.05129	0.14726	0	62.89988	99.81053	1.73701	0	0	0	0.15283	8.43961	41.23995	44.25929	0	0.3859	89.64609	34.88305	0	7.16367	0	0	20.05356	3.07442	92.04531	0	3.3843	0	0	17.66844	67.99958	62.34373	0	98.20292	90.29378	70.13314	94.89183	0	30.21594	0	67.05188	76.66681	44.78795	0	67.36122	68.10945	99.95489	97.21492	0	0	97.39491	0.06316	97.04581	93.42865	0	0	94.94716	0	27.43836	0	3.84481	0	0	67.30893	72.02801	3.53071	0	0	0	0	33.05405	0	0	0.25391	0.35345	0	0	23.52508	98.30272	0	0	5.00404	0	28.93783	0	2.12642	0.99952	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	2|1224|1236|91347|543|561|562	0	0	94.45161	0	0	98.26452	0	74.37687	0	0	0	21.40444	0	6.57298	0	2.8124	0	0	0	0.03162	9.7555	0	95.42091	0.08153	98.37078	0.08744	0.27573	0	0	100	52.64646	0.056	0	0	38.3586	0.85039	0	0.72717	0	0.30786	5.78877	22.32777	0	0	0.95312	93.70194	17.17235	0	49.96659	99.72094	0	0	0	70.80206	0	0	0	0	0	2.17551	38.05129	0.14726	0	62.89988	99.81053	1.73701	0	0	0	0.15283	8.43961	41.23995	44.25929	0	0.3859	89.64609	34.88305	0	7.16367	0	0	20.05356	3.07442	92.04531	0	3.3843	0	0	17.66844	67.99958	62.34373	0	98.20292	90.29378	70.13314	94.89183	0	30.21594	0	67.05188	76.66681	44.78795	0	67.36122	68.10945	99.95489	97.21492	0	0	97.39491	0.06316	97.04581	93.42865	0	0	94.94716	0	27.43836	0	3.84481	0	0	67.30893	72.02801	3.53071	0	0	0	0	33.05405	0	0	0.25391	0.35345	0	0	23.52508	98.30272	0	0	5.00404	0	28.93783	0	2.12642	0.99952	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	2|1224|1236|91347|543|570	0	0	0	85.12688	0	0	0	0	0	0	0	0	0	0	0	0	78.74307	0	0	99.96838	0	0	0	0	0.02181	0	0	0	25.17774	0	5.46271	0.19277	79.22422	0	4.70973	0	3.37588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30996	0	0	0	0	0	0	0	0	47.30706	0	0	0	0	0	0	0	0	34.35703	0	0.29925	0	0	9.17676	0	1.49674	0	0	0	0	0	0	0	0	4.0267	0	0	0	0	0	2.02434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50119	92.77163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.40054	0	0	0	0	59.61161	0	0	7.16776	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes	2|1224|1236|91347|543|570|548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.74307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	2|1224|1236|91347|543|570|573	0	0	0	80.37161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.19679	0	0	0	0	0.02181	0	0	0	18.02854	0	2.03017	0.19277	38.38655	0	1.94583	0	3.37588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.71912	0	0	0	0	0	0	0	0	23.72527	0	0.29925	0	0	9.17676	0	1.49674	0	0	0	0	0	0	0	0	3.37236	0	0	0	0	0	0.60741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24589	72.05881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.40054	0	0	0	0	7.00607	0	0	3.83612	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	2|1224|1236|91347|543|570|1463165	0	0	0	4.75526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64569	0	0	0	0	0	0	0	0	0	0	0.25707	0	36.73167	0	0.28569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89398	0	0	0	0	0	0	0	0	2.36512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18047	0	0	0	0	0	0.15761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.17495	0	0	2.71188	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	2|1224|1236|91347|543|570|244366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1259	0	0	0	0	0	0	0	0	7.14919	0	3.17547	0	4.10599	0	2.47822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30996	0	0	0	0	0	0	0	0	9.69397	0	0	0	0	0	0	0	0	8.26664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47386	0	0	0	0	0	1.25932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.65469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4306	0	0	0.61976	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	2|1224|1236|91347|1903409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.05298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Mixta	2|1224|1236|91347|1903409|2100764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.05298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Mixta|s__Mixta_calida	2|1224|1236|91347|1903409|2100764|665913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.05298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea	2|1224|1236|91347|1903409|53335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_sp_PSNIH6	2|1224|1236|91347|1903409|53335|2080494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2|1224|1236|91347|1903414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01708	0	0	0	0	0	0	0	0	0	27.14889	0	0	0	0	0.87099	0	0	0	0	0	0	0	0	0	0	0	0.21814	0	0	0	0	2.61592	0	0	0	0	0	0.11765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68366	0	0	0	0	0	0.05388	37.10296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.14186	3.62467	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	2|1224|1236|91347|1903414|583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01708	0	0	0	0	0	0	0	0	0	27.14889	0	0	0	0	0.87099	0	0	0	0	0	0	0	0	0	0	0	0.21814	0	0	0	0	2.61592	0	0	0	0	0	0.11765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68366	0	0	0	0	0	0.05388	37.10296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.14186	3.62467	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_hauseri	2|1224|1236|91347|1903414|583|183417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28165	0.06431	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	2|1224|1236|91347|1903414|583|584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01708	0	0	0	0	0	0	0	0	0	27.14889	0	0	0	0	0.8586	0	0	0	0	0	0	0	0	0	0	0	0.21814	0	0	0	0	2.61592	0	0	0	0	0	0.11765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68366	0	0	0	0	0	0.05388	36.39049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.86021	3.56036	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01567	0	0	0.10946	0	0	0	0	11.503	0	0	0	0	0	0	0	0.04193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43108	0	0	0	0	21.57778	0	0	1.09047	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01567	0	0	0.10946	0	0	0	0	11.503	0	0	0	0	0	0	0	0.04193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43108	0	0	0	0	21.57778	0	0	1.09047	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	2|1224|1236|135625|712|724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01567	0	0	0.10946	0	0	0	0	11.503	0	0	0	0	0	0	0	0.04193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43108	0	0	0	0	21.57778	0	0	1.09047	0	0	0
